-0.027087010078263057,-0.010671346163297457,-0.005383356848397379
-0.02724583581425763,-0.010965591072776615,-0.0053890647142931306
-0.027632125085194442,-0.011004548074749432,-0.005889717457648179
-0.02724583581425763,-0.010965591072776615,-0.0053890647142931306
-0.027621611264930485,-0.01138848831031014,-0.006293369604703822
-0.027632125085194442,-0.011004548074749432,-0.005889717457648179
-0.02747736730203479,-0.010988954688216812,-0.005688429318702136
-0.02716941219830668,-0.010957870238304968,-0.005290715225159212
-0.02786194495007069,-0.011027670198651973,-0.0061904167290577
-0.02798637089378961,-0.010732893157556433,-0.006138142074789445
-0.02679054628465724,-0.011131262081447935,-0.00523264425412142
-0.026936524674236656,-0.010934315080387835,-0.004992419381407161
-0.027709430701008037,-0.011284382616468802,-0.0064218981457714805
-0.027798855527020577,-0.0109078367966991,-0.00612065743076249
-0.027550543741232086,-0.010717664912612834,-0.0059817520584301495
-0.027232343823024835,-0.011070069905694313,-0.005981752058430198
-0.0280880795460062,-0.010771168761569638,-0.006686464135807237
-0.02731928773343148,-0.01069457719604705,-0.00568215320841297
-0.02801287456350851,-0.010763696989293636,-0.006587160633354273
-0.027080261078769124,-0.01105467669951965,-0.005784457665320854
-0.026472822195837964,-0.020758887217212807,-0.007220842587309727
-0.02634874330928172,-0.020302461429818786,-0.0063371280640669644
-0.02632460163653738,-0.02040847144753477,-0.006303811904399166
-0.026155752827090706,-0.02090176543685146,-0.006426024225707719
-0.026369258731964218,-0.020610717136945234,-0.006947465401599108
-0.02630782724869085,-0.02094508839624787,-0.006619124409377286
-0.026579253899374933,-0.02036881286743164,-0.006630784682097844
-0.026386619819421198,-0.02096754642730586,-0.006719529162427483
-0.026709366875765583,-0.020518541403627355,-0.006794964155457904
-0.0265120205812715,-0.02077171872882566,-0.0068847465209104855
-0.026410771671784516,-0.020861779729213104,-0.006752691068253665
-0.026462384736537503,-0.020989149007552277,-0.0068163062683664274
-0.026503499077000947,-0.020346999001277455,-0.006534047075639211
-0.026462384736537503,-0.020989149007552277,-0.0068163062683664274
-0.02655521048142845,-0.020474418004400474,-0.0065974825822465236
-0.02665382915654746,-0.020804517388431143,-0.007309107150011061
-0.026523746614760313,-0.02065490223308475,-0.00714467394953941
-0.02665382915654746,-0.020804517388431143,-0.007309107150011061
-0.026503499077000947,-0.020346999001277455,-0.006534047075639211
-0.02647942328816416,-0.02045273752969934,-0.006500740343660133
-0.01736983697837874,-0.02423314165789414,-0.01004316124947726
-0.01723214383831312,-0.02414736384173355,-0.009868287188638324
-0.01713392431896882,-0.02415488553085493,-0.009756816962922264
-0.017151445716848845,-0.024120489465087325,-0.00977051537333156
-0.017309752631568198,-0.024173200542684403,-0.009962532307696746
-0.017214655118108213,-0.02418167448140096,-0.00985458524507623
-0.017011810451422138,-0.024211927656093646,-0.009444676891453528
-0.017309752631568198,-0.024173200542684403,-0.009962532307696746
-0.017309752631568198,-0.024173200542684403,-0.009962532307696746
-0.017622167436195546,-0.024277117865116993,-0.010344078201514555
-0.01716545520351992,-0.02494629929645653,-0.010249459960961042
-0.017387262711156815,-0.024198995680193403,-0.010056870003322137
-0.017309752631568198,-0.024173200542684403,-0.009962532307696746
-0.0174518379455047,-0.024082515529320836,-0.010292185958425341
-0.0172273898420921,-0.024828942361771023,-0.010481014628214151
-0.01699036324959019,-0.024927716677751288,-0.010043161249477094
-0.017151445716848845,-0.024120489465087325,-0.00977051537333156
-0.017622167436195546,-0.024277117865116993,-0.010344078201514555
-0.016556197786901816,-0.02493746704011013,-0.009291740372260486
-0.01768696540303344,-0.024160659340223822,-0.010579205954706718
-0.03667887752385382,-0.0023282544395551164,-0.0058295236776378795
-0.036788580768921525,-0.002164518782644842,-0.006017196871167044
-0.03687285037058605,-0.0021745296628436217,-0.006158780745226029
-0.03704797626426329,-0.0023421473048108876,-0.006376568832459725
-0.03745625587427684,-0.0022863645070136662,-0.006679729385908245
-0.03741741445475502,-0.0021759873623759807,-0.006714104595715295
-0.03736567187533282,-0.0019616103151982867,-0.006611462142031989
-0.037327103536009903,-0.0020979123226757546,-0.0064934259013958995
-0.03714309431769422,-0.0023921196826874047,-0.006342892847535697
-0.0370776431813806,-0.002062577892355949,-0.006312596865332115
-0.03748631979913572,-0.002045387755706146,-0.006667294726814939
-0.03719772015180475,-0.0021840696398146286,-0.006413667441136382
-0.03714829457127014,-0.0020376484658268523,-0.00638525428958063
-0.036895017728266116,-0.0022514251117796147,-0.006049247251739727
-0.03731133859653621,-0.0020207768911537083,-0.0066091966996267015
-0.037695784385512326,-0.0018551392813584977,-0.0069770694979717565
-0.03696865016735815,-0.002225282127107625,-0.00612446294556445
-0.03774740672437912,-0.002068883522895776,-0.007079635659645707
-0.03719772015180475,-0.0021840696398146286,-0.006413667441136382
-0.037614188033985,-0.001881447475050535,-0.006886390301157154
-0.02661449476958508,-0.0006943696143493633,-0.0066415865427880486
-0.027228099666108924,-0.0009160839993852116,-0.006762428351521715
-0.026933960026496367,-0.0008730151865153496,-0.006457801128171188
-0.026768957060422788,-0.00019354308693698974,-0.006775461540779175
-0.02568011276849383,-0.0015445435062617363,-0.005223344539773675
-0.026909746897711057,-0.0005783007502005721,-0.006448216571085574
